"","ppt","response","statement","truth","pos_judgment_phase","check_seriousness","check_attention","pos_exposure_phase","repetition","fakeness_judg"
"7561","7505","resp_real_news","Tsunami means ""beach wave"".","false",0,1,1,NA,"new",0
"7562","7505","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",1,1,1,18,"repeated",0
"7563","7505","resp_real_news","Russia produces the most aluminum worldwide.","false",2,1,1,7,"repeated",0
"7564","7505","resp_real_news","Rapeseed oil damages the groundwater.","false",3,1,1,12,"repeated",0
"7565","7505","resp_fake_news","The gas price is not contractually linked to the oil price.","true",4,1,1,NA,"new",1
"7566","7505","resp_real_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",5,1,1,NA,"new",0
"7567","7505","resp_real_news","People with blood group AB+ can be blood donors for all groups A and B.","false",6,1,1,NA,"new",0
"7568","7505","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",7,1,1,NA,"new",1
"7569","7505","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",8,1,1,NA,"new",0
"7570","7505","resp_fake_news","People from Europe lose more hair per day than people from Africa.","true",9,1,1,0,"repeated",1
"7571","7505","resp_fake_news","The European state with the most inhabitants/km� is the Vatican.","false",10,1,1,10,"repeated",1
"7572","7505","resp_real_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",11,1,1,NA,"new",0
"7573","7505","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",12,1,1,NA,"new",1
"7574","7505","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",13,1,1,NA,"new",1
"7575","7505","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",14,1,1,NA,"new",0
"7576","7505","resp_fake_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",15,1,1,1,"repeated",1
"7577","7505","resp_real_news","Jaw muscles are the strongest muscles in the human body.","true",16,1,1,NA,"new",0
"7578","7505","resp_real_news","Nelson Mandela did boxing as a hobby.","true",17,1,1,14,"repeated",0
"7579","7505","resp_real_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",18,1,1,16,"repeated",0
"7580","7505","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",19,1,1,NA,"new",0
"7581","7505","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",20,1,1,NA,"new",0
"7582","7505","resp_real_news","Babies have more bones than adults.","true",21,1,1,8,"repeated",0
"7583","7505","resp_fake_news","Venezuela has less oil deposits than Norway.","false",22,1,1,9,"repeated",1
"7584","7505","resp_real_news","The actor Stan Laurel died of a heart attack.","true",23,1,1,NA,"new",0
"7585","7505","resp_real_news","Sinti and Roma originally come from India and Pakistan.","true",24,1,1,2,"repeated",0
"7586","7505","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",25,1,1,NA,"new",1
"7587","7505","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",26,1,1,NA,"new",0
"7588","7505","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",27,1,1,19,"repeated",1
"7589","7505","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",28,1,1,NA,"new",0
"7590","7505","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",29,1,1,5,"repeated",0
"7591","7505","resp_fake_news","Brad Pitt has a ban on entering China.","true",30,1,1,3,"repeated",1
"7592","7505","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",31,1,1,15,"repeated",0
"7593","7505","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",32,1,1,13,"repeated",1
"7594","7505","resp_fake_news","The first heart transplantation took place in Vienna.","true",33,1,1,NA,"new",1
"7595","7505","resp_real_news","Cats can be allergic to people.","true",34,1,1,4,"repeated",0
"7596","7505","resp_real_news","The largest lithium deposits in the world are located in Bolivia.","true",35,1,1,11,"repeated",0
"7597","7505","resp_fake_news","The left lung is larger than the right lung.","false",36,1,1,6,"repeated",1
"7598","7505","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",37,1,1,NA,"new",0
"7599","7505","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",38,1,1,NA,"new",0
"7600","7505","resp_real_news","Elon Musk was married three times.","true",39,1,1,17,"repeated",0
"7601","7504","resp_real_news","Russia produces the most aluminum worldwide.","false",0,1,1,6,"repeated",0
"7602","7504","resp_real_news","The actor Stan Laurel died of a heart attack.","true",1,1,1,NA,"new",0
"7603","7504","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",2,1,1,10,"repeated",0
"7604","7504","resp_fake_news","Jaw muscles are the strongest muscles in the human body.","true",3,1,1,12,"repeated",1
"7605","7504","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",4,1,1,5,"repeated",1
"7606","7504","resp_fake_news","Rapeseed oil damages the groundwater.","false",5,1,1,8,"repeated",1
"7607","7504","resp_real_news","Nelson Mandela did boxing as a hobby.","true",6,1,1,NA,"new",0
"7608","7504","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",7,1,1,3,"repeated",0
"7609","7504","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",8,1,1,11,"repeated",0
"7610","7504","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",9,1,1,15,"repeated",0
"7611","7504","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",10,1,1,NA,"new",1
"7612","7504","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",11,1,1,18,"repeated",0
"7613","7504","resp_real_news","The largest lithium deposits in the world are located in Bolivia.","true",12,1,1,14,"repeated",0
"7614","7504","resp_fake_news","The left lung is larger than the right lung.","false",13,1,1,NA,"new",1
"7615","7504","resp_fake_news","Venezuela has less oil deposits than Norway.","false",14,1,1,NA,"new",1
"7616","7504","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",15,1,1,17,"repeated",0
"7617","7504","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",16,1,1,1,"repeated",0
"7618","7504","resp_fake_news","The first world climate conference was held in Geneva in 1990.","false",17,1,1,NA,"new",1
"7619","7504","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",18,1,1,NA,"new",1
"7620","7504","resp_real_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",19,1,1,13,"repeated",0
"7621","7504","resp_real_news","Sinti and Roma originally come from India and Pakistan.","true",20,1,1,NA,"new",0
"7622","7504","resp_real_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",21,1,1,NA,"new",0
"7623","7504","resp_real_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",22,1,1,7,"repeated",0
"7624","7504","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",23,1,1,NA,"new",0
"7625","7504","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",24,1,1,NA,"new",0
"7626","7504","resp_real_news","Babies have more bones than adults.","true",25,1,1,NA,"new",0
"7627","7504","resp_fake_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",26,1,1,NA,"new",1
"7628","7504","resp_fake_news","The gas price is not contractually linked to the oil price.","true",27,1,1,NA,"new",1
"7629","7504","resp_fake_news","Cats can be allergic to people.","true",28,1,1,16,"repeated",1
"7630","7504","resp_real_news","Elon Musk was married three times.","true",29,1,1,9,"repeated",0
"7631","7504","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",30,1,1,NA,"new",0
"7632","7504","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",31,1,1,NA,"new",0
"7633","7504","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",32,1,1,0,"repeated",0
"7634","7504","resp_real_news","The first heart transplantation took place in Vienna.","true",33,1,1,2,"repeated",0
"7635","7504","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",34,1,1,NA,"new",1
"7636","7504","resp_real_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",35,1,1,19,"repeated",0
"7637","7504","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",36,1,1,NA,"new",1
"7638","7504","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",37,1,1,NA,"new",1
"7639","7504","resp_real_news","Tsunami means ""beach wave"".","false",38,1,1,NA,"new",0
"7640","7504","resp_fake_news","Brad Pitt has a ban on entering China.","true",39,1,1,4,"repeated",1
"7641","7503","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",0,1,1,NA,"new",0
"7642","7503","resp_real_news","The gas price is not contractually linked to the oil price.","true",1,1,1,13,"repeated",0
"7643","7503","resp_fake_news","Will Smith's full name is William Carroll Smith Jr.","false",2,1,1,NA,"new",1
"7644","7503","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",3,1,1,NA,"new",0
"7645","7503","resp_fake_news","Babies have more bones than adults.","true",4,1,1,NA,"new",1
"7646","7503","resp_real_news","Cats can be allergic to people.","true",5,1,1,NA,"new",0
"7647","7503","resp_real_news","Rolls-Royce uses only bull skins for its leather seats.","true",6,1,1,18,"repeated",0
"7648","7503","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",7,1,1,12,"repeated",0
"7649","7503","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",8,1,1,3,"repeated",0
"7650","7503","resp_real_news","People with blood group AB+ can be blood donors for all groups A and B.","false",9,1,1,9,"repeated",0
"7651","7503","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",10,1,1,5,"repeated",0
"7652","7503","resp_fake_news","Elon Musk was married three times.","true",11,1,1,NA,"new",1
"7653","7503","resp_real_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",12,1,1,19,"repeated",0
"7654","7503","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",13,1,1,4,"repeated",1
"7655","7503","resp_real_news","Nelson Mandela did boxing as a hobby.","true",14,1,1,NA,"new",0
"7656","7503","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",15,1,1,0,"repeated",0
"7657","7503","resp_real_news","Brad Pitt has a ban on entering China.","true",16,1,1,14,"repeated",0
"7658","7503","resp_real_news","Venezuela has less oil deposits than Norway.","false",17,1,1,NA,"new",0
"7659","7503","resp_real_news","The first heart transplantation took place in Vienna.","true",18,1,1,NA,"new",0
"7660","7503","resp_fake_news","Tsunami means ""beach wave"".","false",19,1,1,17,"repeated",1
"7661","7503","resp_real_news","Jaw muscles are the strongest muscles in the human body.","true",20,1,1,6,"repeated",0
"7662","7503","resp_real_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",21,1,1,NA,"new",0
"7663","7503","resp_real_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",22,1,1,16,"repeated",0
"7664","7503","resp_fake_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",23,1,1,2,"repeated",1
"7665","7503","resp_real_news","The left lung is larger than the right lung.","false",24,1,1,10,"repeated",0
"7666","7503","resp_real_news","Russia produces the most aluminum worldwide.","false",25,1,1,NA,"new",0
"7667","7503","resp_real_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",26,1,1,NA,"new",0
"7668","7503","resp_real_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",27,1,1,11,"repeated",0
"7669","7503","resp_real_news","The largest lithium deposits in the world are located in Bolivia.","true",28,1,1,NA,"new",0
"7670","7503","resp_fake_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",29,1,1,NA,"new",1
"7671","7503","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",30,1,1,NA,"new",0
"7672","7503","resp_real_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",31,1,1,NA,"new",0
"7673","7503","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",32,1,1,NA,"new",1
"7674","7503","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",33,1,1,7,"repeated",0
"7675","7503","resp_real_news","Rapeseed oil damages the groundwater.","false",34,1,1,NA,"new",0
"7676","7503","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",35,1,1,8,"repeated",0
"7677","7503","resp_real_news","The actor Stan Laurel died of a heart attack.","true",36,1,1,NA,"new",0
"7678","7503","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",37,1,1,NA,"new",1
"7679","7503","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",38,1,1,1,"repeated",0
"7680","7503","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",39,1,1,15,"repeated",0
"7681","7502","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",0,1,1,NA,"new",0
"7682","7502","resp_fake_news","People from Europe lose more hair per day than people from Africa.","true",1,1,1,NA,"new",1
"7683","7502","resp_real_news","People with blood group AB+ can be blood donors for all groups A and B.","false",2,1,1,NA,"new",0
"7684","7502","resp_fake_news","The largest lithium deposits in the world are located in Bolivia.","true",3,1,1,NA,"new",1
"7685","7502","resp_fake_news","Babies have more bones than adults.","true",4,1,1,4,"repeated",1
"7686","7502","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",5,1,1,NA,"new",0
"7687","7502","resp_fake_news","Rapeseed oil damages the groundwater.","false",6,1,1,2,"repeated",1
"7688","7502","resp_fake_news","Cats can be allergic to people.","true",7,1,1,13,"repeated",1
"7689","7502","resp_fake_news","Elvis and Priscilla Presley have a biological child.","true",8,1,1,0,"repeated",1
"7690","7502","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",9,1,1,8,"repeated",1
"7691","7502","resp_real_news","Nelson Mandela did boxing as a hobby.","true",10,1,1,16,"repeated",0
"7692","7502","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",11,1,1,11,"repeated",0
"7693","7502","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",12,1,1,NA,"new",0
"7694","7502","resp_real_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",13,1,1,14,"repeated",0
"7695","7502","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",14,1,1,NA,"new",0
"7696","7502","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",15,1,1,NA,"new",1
"7697","7502","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",16,1,1,12,"repeated",1
"7698","7502","resp_fake_news","Brad Pitt has a ban on entering China.","true",17,1,1,NA,"new",1
"7699","7502","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",18,1,1,6,"repeated",1
"7700","7502","resp_real_news","Apart from humans, gorillas have only leopards as natural enemies.","true",19,1,1,NA,"new",0
"7701","7502","resp_fake_news","The heart rate of an average woman is higher than that of an average man.","true",20,1,1,NA,"new",1
"7702","7502","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",21,1,1,NA,"new",0
"7703","7502","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",22,1,1,NA,"new",0
"7704","7502","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",23,1,1,NA,"new",1
"7705","7502","resp_fake_news","Tsunami means ""beach wave"".","false",24,1,1,NA,"new",1
"7706","7502","resp_fake_news","Elon Musk was married three times.","true",25,1,1,9,"repeated",1
"7707","7502","resp_fake_news","Russia produces the most aluminum worldwide.","false",26,1,1,5,"repeated",1
"7708","7502","resp_fake_news","The first heart transplantation took place in Vienna.","true",27,1,1,NA,"new",1
"7709","7502","resp_real_news","Sinti and Roma originally come from India and Pakistan.","true",28,1,1,3,"repeated",0
"7710","7502","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",29,1,1,15,"repeated",1
"7711","7502","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",30,1,1,NA,"new",0
"7712","7502","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",31,1,1,1,"repeated",0
"7713","7502","resp_fake_news","The left lung is larger than the right lung.","false",32,1,1,19,"repeated",1
"7714","7502","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",33,1,1,NA,"new",0
"7715","7502","resp_fake_news","Venezuela has less oil deposits than Norway.","false",34,1,1,NA,"new",1
"7716","7502","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",35,1,1,17,"repeated",1
"7717","7502","resp_real_news","The actor Stan Laurel died of a heart attack.","true",36,1,1,7,"repeated",0
"7718","7502","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",37,1,1,18,"repeated",0
"7719","7502","resp_fake_news","Jaw muscles are the strongest muscles in the human body.","true",38,1,1,10,"repeated",1
"7720","7502","resp_real_news","The gas price is not contractually linked to the oil price.","true",39,1,1,NA,"new",0
"7721","7501","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",0,1,1,NA,"new",0
"7722","7501","resp_fake_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",1,1,1,NA,"new",1
"7723","7501","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",2,1,1,19,"repeated",0
"7724","7501","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",3,1,1,2,"repeated",0
"7725","7501","resp_real_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",4,1,1,17,"repeated",0
"7726","7501","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",5,1,1,14,"repeated",1
"7727","7501","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",6,1,1,8,"repeated",0
"7728","7501","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",7,1,1,NA,"new",1
"7729","7501","resp_real_news","Sinti and Roma originally come from India and Pakistan.","true",8,1,1,12,"repeated",0
"7730","7501","resp_real_news","Brad Pitt has a ban on entering China.","true",9,1,1,15,"repeated",0
"7731","7501","resp_fake_news","The European state with the most inhabitants/km� is the Vatican.","false",10,1,1,9,"repeated",1
"7732","7501","resp_real_news","The largest lithium deposits in the world are located in Bolivia.","true",11,1,1,11,"repeated",0
"7733","7501","resp_fake_news","The first heart transplantation took place in Vienna.","true",12,1,1,NA,"new",1
"7734","7501","resp_real_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",13,1,1,NA,"new",0
"7735","7501","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",14,1,1,16,"repeated",0
"7736","7501","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",15,1,1,NA,"new",1
"7737","7501","resp_real_news","Elon Musk was married three times.","true",16,1,1,6,"repeated",0
"7738","7501","resp_real_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",17,1,1,NA,"new",0
"7739","7501","resp_fake_news","Tsunami means ""beach wave"".","false",18,1,1,4,"repeated",1
"7740","7501","resp_fake_news","Venezuela has less oil deposits than Norway.","false",19,1,1,NA,"new",1
"7741","7501","resp_fake_news","Babies have more bones than adults.","true",20,1,1,NA,"new",1
"7742","7501","resp_fake_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",21,1,1,NA,"new",1
"7743","7501","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",22,1,1,NA,"new",0
"7744","7501","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",23,1,1,7,"repeated",0
"7745","7501","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",24,1,1,NA,"new",1
"7746","7501","resp_fake_news","The left lung is larger than the right lung.","false",25,1,1,NA,"new",1
"7747","7501","resp_fake_news","Jaw muscles are the strongest muscles in the human body.","true",26,1,1,10,"repeated",1
"7748","7501","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",27,1,1,NA,"new",1
"7749","7501","resp_fake_news","The gas price is not contractually linked to the oil price.","true",28,1,1,13,"repeated",1
"7750","7501","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",29,1,1,NA,"new",0
"7751","7501","resp_real_news","Rolls-Royce uses only bull skins for its leather seats.","true",30,1,1,NA,"new",0
"7752","7501","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",31,1,1,3,"repeated",0
"7753","7501","resp_real_news","Nelson Mandela did boxing as a hobby.","true",32,1,1,NA,"new",0
"7754","7501","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",33,1,1,NA,"new",1
"7755","7501","resp_fake_news","Rapeseed oil damages the groundwater.","false",34,1,1,0,"repeated",1
"7756","7501","resp_real_news","Cats can be allergic to people.","true",35,1,1,5,"repeated",0
"7757","7501","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",36,1,1,18,"repeated",0
"7758","7501","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",37,1,1,NA,"new",0
"7759","7501","resp_real_news","Russia produces the most aluminum worldwide.","false",38,1,1,1,"repeated",0
"7760","7501","resp_fake_news","The actor Stan Laurel died of a heart attack.","true",39,1,1,NA,"new",1
"7761","7500","resp_fake_news","The first world climate conference was held in Geneva in 1990.","false",0,1,1,17,"repeated",1
"7762","7500","resp_fake_news","The largest lithium deposits in the world are located in Bolivia.","true",1,1,1,NA,"new",1
"7763","7500","resp_real_news","Cats can be allergic to people.","true",2,1,1,NA,"new",0
"7764","7500","resp_fake_news","The left lung is larger than the right lung.","false",3,1,1,7,"repeated",1
"7765","7500","resp_real_news","The first heart transplantation took place in Vienna.","true",4,1,1,0,"repeated",0
"7766","7500","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",5,1,1,NA,"new",0
"7767","7500","resp_real_news","People with blood group AB+ can be blood donors for all groups A and B.","false",6,1,1,NA,"new",0
"7768","7500","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",7,1,1,NA,"new",1
"7769","7500","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",8,1,1,19,"repeated",0
"7770","7500","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",9,1,1,NA,"new",1
"7771","7500","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",10,1,1,NA,"new",0
"7772","7500","resp_real_news","Brad Pitt has a ban on entering China.","true",11,1,1,4,"repeated",0
"7773","7500","resp_real_news","Nelson Mandela did boxing as a hobby.","true",12,1,1,NA,"new",0
"7774","7500","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",13,1,1,6,"repeated",1
"7775","7500","resp_fake_news","Michael J. Fox is suffering from multiple sclerosis.","false",14,1,1,5,"repeated",1
"7776","7500","resp_real_news","Elon Musk was married three times.","true",15,1,1,NA,"new",0
"7777","7500","resp_fake_news","Will Smith's full name is William Carroll Smith Jr.","false",16,1,1,1,"repeated",1
"7778","7500","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",17,1,1,10,"repeated",0
"7779","7500","resp_real_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",18,1,1,NA,"new",0
"7780","7500","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",19,1,1,9,"repeated",1
"7781","7500","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",20,1,1,NA,"new",0
"7782","7500","resp_real_news","The actor Stan Laurel died of a heart attack.","true",21,1,1,NA,"new",0
"7783","7500","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",22,1,1,NA,"new",0
"7784","7500","resp_fake_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",23,1,1,3,"repeated",1
"7785","7500","resp_fake_news","The gas price is not contractually linked to the oil price.","true",24,1,1,16,"repeated",1
"7786","7500","resp_real_news","Venezuela has less oil deposits than Norway.","false",25,1,1,NA,"new",0
"7787","7500","resp_fake_news","Jaw muscles are the strongest muscles in the human body.","true",26,1,1,NA,"new",1
"7788","7500","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",27,1,1,11,"repeated",0
"7789","7500","resp_real_news","Tsunami means ""beach wave"".","false",28,1,1,NA,"new",0
"7790","7500","resp_fake_news","Rapeseed oil damages the groundwater.","false",29,1,1,NA,"new",1
"7791","7500","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",30,1,1,18,"repeated",0
"7792","7500","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",31,1,1,NA,"new",0
"7793","7500","resp_real_news","Russia produces the most aluminum worldwide.","false",32,1,1,NA,"new",0
"7794","7500","resp_real_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",33,1,1,NA,"new",0
"7795","7500","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",34,1,1,8,"repeated",1
"7796","7500","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",35,1,1,2,"repeated",1
"7797","7500","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",36,1,1,12,"repeated",0
"7798","7500","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",37,1,1,13,"repeated",1
"7799","7500","resp_real_news","Babies have more bones than adults.","true",38,1,1,14,"repeated",0
"7800","7500","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",39,1,1,15,"repeated",0
"7801","7499","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",0,1,1,NA,"new",1
"7802","7499","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",1,1,1,13,"repeated",1
"7803","7499","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",2,1,1,0,"repeated",1
"7804","7499","resp_fake_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",3,1,1,NA,"new",1
"7805","7499","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",4,1,1,14,"repeated",0
"7806","7499","resp_fake_news","Russia produces the most aluminum worldwide.","false",5,1,1,19,"repeated",1
"7807","7499","resp_fake_news","Babies have more bones than adults.","true",6,1,1,NA,"new",1
"7808","7499","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",7,1,1,17,"repeated",1
"7809","7499","resp_fake_news","Jaw muscles are the strongest muscles in the human body.","true",8,1,1,15,"repeated",1
"7810","7499","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",9,1,1,NA,"new",0
"7811","7499","resp_fake_news","The left lung is larger than the right lung.","false",10,1,1,NA,"new",1
"7812","7499","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",11,1,1,6,"repeated",1
"7813","7499","resp_fake_news","The gas price is not contractually linked to the oil price.","true",12,1,1,NA,"new",1
"7814","7499","resp_fake_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",13,1,1,NA,"new",1
"7815","7499","resp_fake_news","Michael J. Fox is suffering from multiple sclerosis.","false",14,1,1,10,"repeated",1
"7816","7499","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",15,1,1,NA,"new",0
"7817","7499","resp_fake_news","Elon Musk was married three times.","true",16,1,1,7,"repeated",1
"7818","7499","resp_fake_news","Cats can be allergic to people.","true",17,1,1,12,"repeated",1
"7819","7499","resp_fake_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",18,1,1,NA,"new",1
"7820","7499","resp_fake_news","Rapeseed oil damages the groundwater.","false",19,1,1,NA,"new",1
"7821","7499","resp_fake_news","Brad Pitt has a ban on entering China.","true",20,1,1,NA,"new",1
